File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF734LQB	tsv	tsv		gene quantifications	mm10	ENCSR616IPE	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF363TFV/, /files/ENCFF169XWC/	11784064	ENCODE Processing Pipeline	47242e9be9c09c8ec863c1f96a252af2		https://www.encodeproject.org/files/ENCFF734LQB/@@download/ENCFF734LQB.tsv	M21			released	s3://encode-public/2022/11/08/976a6e7f-1208-4119-891d-4c5a4451ecf4/ENCFF734LQB.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/976a6e7f-1208-4119-891d-4c5a4451ecf4/ENCFF734LQB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF277YWK	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR982MXJ	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF749MMB/	152306089	ENCODE Processing Pipeline	d6bc39814b1ea12fa897a0b4fdfcbdf3		https://www.encodeproject.org/files/ENCFF277YWK/@@download/ENCFF277YWK.bigWig	M21			released	s3://encode-public/2022/11/07/07d44d8f-89ca-4e82-8164-45ed0247fc65/ENCFF277YWK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/07d44d8f-89ca-4e82-8164-45ed0247fc65/ENCFF277YWK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF301LMB	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR982MXJ	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF749MMB/	146136039	ENCODE Processing Pipeline	f1ce396df6e9a94c8468702e567f1776		https://www.encodeproject.org/files/ENCFF301LMB/@@download/ENCFF301LMB.bigWig	M21			released	s3://encode-public/2022/11/07/efc0f6df-9646-4831-b0b6-74647b9c030d/ENCFF301LMB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/efc0f6df-9646-4831-b0b6-74647b9c030d/ENCFF301LMB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF560AJI	tsv	tsv		gene quantifications	mm10	ENCSR982MXJ	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/ENCFF363TFV/, /files/ENCFF835MPS/	11814756	ENCODE Processing Pipeline	d45aff1fe3033a1334bfe0da2d7532fd		https://www.encodeproject.org/files/ENCFF560AJI/@@download/ENCFF560AJI.tsv	M21			released	s3://encode-public/2022/11/07/bbd55308-37a8-4848-b8ae-81f1e048ef3a/ENCFF560AJI.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/bbd55308-37a8-4848-b8ae-81f1e048ef3a/ENCFF560AJI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF642EHQ	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR723SZV	total RNA-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0001890	forebrain	tissue	Mus musculus											RNA	rRNA				reverse	2014-09-03	ENCODE		see document	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF890QOK/	150422544	ENCODE Processing Pipeline	fbe5e2ca9e4ff874153953b853d54c76		https://www.encodeproject.org/files/ENCFF642EHQ/@@download/ENCFF642EHQ.bigWig	M21			released	s3://encode-public/2021/04/17/dd631903-19c5-4388-b9fa-8b8ea85242f2/ENCFF642EHQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/dd631903-19c5-4388-b9fa-8b8ea85242f2/ENCFF642EHQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF256XOO	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR723SZV	total RNA-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0001890	forebrain	tissue	Mus musculus											RNA	rRNA				reverse	2014-09-03	ENCODE		see document	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF890QOK/	150722738	ENCODE Processing Pipeline	b26ff6d196d7dda6431bf471ca413f31		https://www.encodeproject.org/files/ENCFF256XOO/@@download/ENCFF256XOO.bigWig	M21			released	s3://encode-public/2021/04/17/9d33b8e3-9301-47bf-83ca-1f230872e1b3/ENCFF256XOO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/9d33b8e3-9301-47bf-83ca-1f230872e1b3/ENCFF256XOO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF316ZLU	tsv	tsv		gene quantifications	mm10	ENCSR723SZV	total RNA-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0001890	forebrain	tissue	Mus musculus											RNA	rRNA				reverse	2014-09-03	ENCODE		see document	>200	2	2_1							/files/ENCFF966HRY/, /files/ENCFF363TFV/	11706456	ENCODE Processing Pipeline	32ce17fe2b24f0f8482254ef5fe7828a		https://www.encodeproject.org/files/ENCFF316ZLU/@@download/ENCFF316ZLU.tsv	M21			released	s3://encode-public/2021/04/17/15b6d7cd-8ca3-41cf-977b-218627cb340e/ENCFF316ZLU.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/15b6d7cd-8ca3-41cf-977b-218627cb340e/ENCFF316ZLU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF539VYJ	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR465TWT	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF676XBZ/	262370612	ENCODE Processing Pipeline	37ebef3e6d474cf7e789d003d418f7f8		https://www.encodeproject.org/files/ENCFF539VYJ/@@download/ENCFF539VYJ.bigWig	M21			released	s3://encode-public/2022/11/08/2bacc035-e45d-48fc-80a5-25f06743865e/ENCFF539VYJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/2bacc035-e45d-48fc-80a5-25f06743865e/ENCFF539VYJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF442ONP	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR465TWT	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF676XBZ/	246107930	ENCODE Processing Pipeline	1f0e5ac4ddc57c9dc98047acaaf34a34		https://www.encodeproject.org/files/ENCFF442ONP/@@download/ENCFF442ONP.bigWig	M21			released	s3://encode-public/2022/11/08/a8d1b720-93b0-4770-92b6-b466d13db7af/ENCFF442ONP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/a8d1b720-93b0-4770-92b6-b466d13db7af/ENCFF442ONP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF048EIV	tsv	tsv		gene quantifications	mm10	ENCSR465TWT	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	2	2_1							/files/ENCFF853QUR/, /files/ENCFF363TFV/	11744048	ENCODE Processing Pipeline	1864f293dfeefc0c6e538a3534fb571a		https://www.encodeproject.org/files/ENCFF048EIV/@@download/ENCFF048EIV.tsv	M21			released	s3://encode-public/2022/11/08/858f6bf0-ea5f-4b41-a55a-2c92ab87df3f/ENCFF048EIV.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/858f6bf0-ea5f-4b41-a55a-2c92ab87df3f/ENCFF048EIV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF286ZGF	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR460RCF	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF205LDD/	82252102	ENCODE Processing Pipeline	0b283c0a361f160ccadac6a8802bd98b		https://www.encodeproject.org/files/ENCFF286ZGF/@@download/ENCFF286ZGF.bigWig	M21			released	s3://encode-public/2022/11/08/238ea79d-b219-4939-ac6f-92d8b9a1472d/ENCFF286ZGF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/238ea79d-b219-4939-ac6f-92d8b9a1472d/ENCFF286ZGF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF579FWS	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR460RCF	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF205LDD/	81721724	ENCODE Processing Pipeline	28b92085496f317f91feec8a11dd2091		https://www.encodeproject.org/files/ENCFF579FWS/@@download/ENCFF579FWS.bigWig	M21			released	s3://encode-public/2022/11/08/e2a9646d-6ead-4b57-b548-c23308e57d20/ENCFF579FWS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/e2a9646d-6ead-4b57-b548-c23308e57d20/ENCFF579FWS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF575NVR	tsv	tsv		gene quantifications	mm10	ENCSR460RCF	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	2	2_1							/files/ENCFF363TFV/, /files/ENCFF228NBN/	11815991	ENCODE Processing Pipeline	f872f9a42a2da193e167f20c73efd752		https://www.encodeproject.org/files/ENCFF575NVR/@@download/ENCFF575NVR.tsv	M21			released	s3://encode-public/2022/11/08/3f0fd482-61f8-4fa7-b161-29132cc76ca0/ENCFF575NVR.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/3f0fd482-61f8-4fa7-b161-29132cc76ca0/ENCFF575NVR.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF565HBE	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR839HSB	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF346VQC/	68873300	ENCODE Processing Pipeline	a6e5f3aedcd500b22945cfa7d836bf20		https://www.encodeproject.org/files/ENCFF565HBE/@@download/ENCFF565HBE.bigWig	M21			released	s3://encode-public/2022/11/07/2b3a4971-4300-4568-be32-1f3f991888aa/ENCFF565HBE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/2b3a4971-4300-4568-be32-1f3f991888aa/ENCFF565HBE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF456QCS	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR839HSB	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF346VQC/	68719735	ENCODE Processing Pipeline	8cf1bc8173aee4dbc6232aea1f1bebd3		https://www.encodeproject.org/files/ENCFF456QCS/@@download/ENCFF456QCS.bigWig	M21			released	s3://encode-public/2022/11/07/ee55172c-fc2f-46ec-9be4-7067a38e6b6b/ENCFF456QCS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/ee55172c-fc2f-46ec-9be4-7067a38e6b6b/ENCFF456QCS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF297ODC	tsv	tsv		gene quantifications	mm10	ENCSR839HSB	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/ENCFF390YEB/, /files/ENCFF363TFV/	11818192	ENCODE Processing Pipeline	5772da899d0c32c737d68a81876db3ba		https://www.encodeproject.org/files/ENCFF297ODC/@@download/ENCFF297ODC.tsv	M21			released	s3://encode-public/2022/11/07/f82b3174-05ce-4e47-8544-f056b8e2a61a/ENCFF297ODC.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/f82b3174-05ce-4e47-8544-f056b8e2a61a/ENCFF297ODC.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF100JHY	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR069PIG	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000576	monocyte	primary cell	Mus musculus											RNA					forward	2017-12-01	ENCODE			200-594, 200-1000, 200-491	1	1_1							/files/ENCFF646DKD/, /files/mm10_no_alt.chrom.sizes/	55298401	ENCODE Processing Pipeline	9fef81fc49bdf41b9ef095ee4e13b407		https://www.encodeproject.org/files/ENCFF100JHY/@@download/ENCFF100JHY.bigWig	M21			released	s3://encode-public/2021/04/17/c876bfa3-1a5e-4b24-b05d-54da78917d4f/ENCFF100JHY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/c876bfa3-1a5e-4b24-b05d-54da78917d4f/ENCFF100JHY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF860BYC	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR069PIG	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000576	monocyte	primary cell	Mus musculus											RNA					forward	2017-12-01	ENCODE			200-594, 200-1000, 200-491	1	1_1							/files/ENCFF646DKD/, /files/mm10_no_alt.chrom.sizes/	55235549	ENCODE Processing Pipeline	dbda288e929be21a48ae3c78c1c85143		https://www.encodeproject.org/files/ENCFF860BYC/@@download/ENCFF860BYC.bigWig	M21			released	s3://encode-public/2021/04/17/4f54e1f6-1e63-467d-844a-e5be5ec92c74/ENCFF860BYC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/4f54e1f6-1e63-467d-844a-e5be5ec92c74/ENCFF860BYC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF714WGJ	tsv	tsv		gene quantifications	mm10	ENCSR069PIG	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000576	monocyte	primary cell	Mus musculus											RNA					forward	2017-12-01	ENCODE			200-594, 200-1000, 200-491	1	1_1							/files/ENCFF982AMR/, /files/ENCFF363TFV/	11915015	ENCODE Processing Pipeline	d2625a2cb58711c51c4576def29f453d		https://www.encodeproject.org/files/ENCFF714WGJ/@@download/ENCFF714WGJ.tsv	M21			released	s3://encode-public/2021/04/17/731c0c80-6d9d-421d-9d17-b6895453167f/ENCFF714WGJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/731c0c80-6d9d-421d-9d17-b6895453167f/ENCFF714WGJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF868AKB	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR661TLW	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000765	erythroblast	primary cell	Mus musculus											RNA					reverse	2015-10-21	ENCODE			150-400	2	2_1							/files/ENCFF255NEO/, /files/mm10_no_alt.chrom.sizes/	30879501	ENCODE Processing Pipeline	5df8135a1ab7d8539e1d7f0a8eab2e14		https://www.encodeproject.org/files/ENCFF868AKB/@@download/ENCFF868AKB.bigWig	M21			released	s3://encode-public/2022/11/08/3d4f779d-e68f-4c73-a809-dbdf1e6858a6/ENCFF868AKB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/3d4f779d-e68f-4c73-a809-dbdf1e6858a6/ENCFF868AKB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	low replicate concordance		
ENCFF706WLN	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR661TLW	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000765	erythroblast	primary cell	Mus musculus											RNA					reverse	2015-10-21	ENCODE			150-400	2	2_1							/files/ENCFF255NEO/, /files/mm10_no_alt.chrom.sizes/	32152794	ENCODE Processing Pipeline	b676358b8f3aca1a7a2ca9b0f3037ce8		https://www.encodeproject.org/files/ENCFF706WLN/@@download/ENCFF706WLN.bigWig	M21			released	s3://encode-public/2022/11/08/3f0abbcc-32ca-4226-b41c-9707bbd43c3d/ENCFF706WLN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/3f0abbcc-32ca-4226-b41c-9707bbd43c3d/ENCFF706WLN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	low replicate concordance		
ENCFF397WXC	tsv	tsv		gene quantifications	mm10	ENCSR661TLW	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000765	erythroblast	primary cell	Mus musculus											RNA					reverse	2015-10-21	ENCODE			150-400	2	2_1							/files/ENCFF363TFV/, /files/ENCFF054KMF/	11967128	ENCODE Processing Pipeline	2dc47e2d37ce1c58dd528f6fdf0d4f27		https://www.encodeproject.org/files/ENCFF397WXC/@@download/ENCFF397WXC.tsv	M21			released	s3://encode-public/2022/11/08/d23a9073-a061-4b10-931a-d1dc32fd1057/ENCFF397WXC.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/d23a9073-a061-4b10-931a-d1dc32fd1057/ENCFF397WXC.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	low replicate concordance		
ENCFF812EPQ	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR833HPM	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000557	granulocyte monocyte progenitor cell	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF684UPU/, /files/mm10_no_alt.chrom.sizes/	37850091	ENCODE Processing Pipeline	3062f3e53040645e41e5667a9ed3be3c		https://www.encodeproject.org/files/ENCFF812EPQ/@@download/ENCFF812EPQ.bigWig	M21			released	s3://encode-public/2021/04/08/053cb3ec-175c-4364-ac94-8f3d20b2596e/ENCFF812EPQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/08/053cb3ec-175c-4364-ac94-8f3d20b2596e/ENCFF812EPQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF655QZS	tsv	tsv		gene quantifications	mm10	ENCSR833HPM	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000557	granulocyte monocyte progenitor cell	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF836MXM/, /files/ENCFF363TFV/	11931498	ENCODE Processing Pipeline	06ec4957d2fc627cc66159478224ecac		https://www.encodeproject.org/files/ENCFF655QZS/@@download/ENCFF655QZS.tsv	M21			released	s3://encode-public/2021/04/08/a49cf1b4-0316-4438-9966-4f22ede42788/ENCFF655QZS.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/08/a49cf1b4-0316-4438-9966-4f22ede42788/ENCFF655QZS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF476VHS	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR833HPM	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000557	granulocyte monocyte progenitor cell	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF684UPU/, /files/mm10_no_alt.chrom.sizes/	38861199	ENCODE Processing Pipeline	0788ae2f6a3ca3623258a7fca249e9b1		https://www.encodeproject.org/files/ENCFF476VHS/@@download/ENCFF476VHS.bigWig	M21			released	s3://encode-public/2021/04/08/82b08063-ee4e-4f40-bc9e-9a13e8c6b79e/ENCFF476VHS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/08/82b08063-ee4e-4f40-bc9e-9a13e8c6b79e/ENCFF476VHS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF224FWD	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR767VHR	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000049	common myeloid progenitor	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF762ZUL/, /files/mm10_no_alt.chrom.sizes/	26938724	ENCODE Processing Pipeline	de78614a3b05074be6cde4d5e54b8ca6		https://www.encodeproject.org/files/ENCFF224FWD/@@download/ENCFF224FWD.bigWig	M21			released	s3://encode-public/2021/04/17/b2e78774-65af-4436-aaa8-6f51e88751ba/ENCFF224FWD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/b2e78774-65af-4436-aaa8-6f51e88751ba/ENCFF224FWD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF209VXZ	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR767VHR	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000049	common myeloid progenitor	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF762ZUL/, /files/mm10_no_alt.chrom.sizes/	27662689	ENCODE Processing Pipeline	b754385cca22f93e5f8479bae75c2b59		https://www.encodeproject.org/files/ENCFF209VXZ/@@download/ENCFF209VXZ.bigWig	M21			released	s3://encode-public/2021/04/17/4c60f90b-5ce0-4f51-927b-f6ede453b86b/ENCFF209VXZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/4c60f90b-5ce0-4f51-927b-f6ede453b86b/ENCFF209VXZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF387MSU	tsv	tsv		gene quantifications	mm10	ENCSR767VHR	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000049	common myeloid progenitor	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF363TFV/, /files/ENCFF674LNJ/	11924059	ENCODE Processing Pipeline	23bd318a0e654977c08c24a8ff34d07c		https://www.encodeproject.org/files/ENCFF387MSU/@@download/ENCFF387MSU.tsv	M21			released	s3://encode-public/2021/04/17/17b0b711-72fd-4e3c-b390-7a29d0cd51c2/ENCFF387MSU.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/17b0b711-72fd-4e3c-b390-7a29d0cd51c2/ENCFF387MSU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
